path,annotation
/mnt/d/IMDA_TIL/audio_part3/3181-1888.wav,TO EAT THIS ONE THE BEST IS THE FAT
/mnt/d/IMDA_TIL/audio_part3/3181-1894.wav,A BIT FUNNY YOU KNOW SHE EAT ALL THE FATTENING FOOD AND THEN SHE DONT PUT ON WEIGHT ONE SO FUNNY SO UNFAIR ONE
/mnt/d/IMDA_TIL/audio_part3/3181-1898.wav,EVERY TIME I SEE AH MUST EAT ONE CHEESECAKE
/mnt/d/IMDA_TIL/audio_part3/3181-1899.wav,BECAUSE CHEESECAKE IS VERY FATTENING MAH CHEESE IS VERY FATTENING YOU KNOW CHEESE WHAT IS CHEESE OR NOT
/mnt/d/IMDA_TIL/audio_part3/3181-1904.wav,SO OF COURSE I MUST AVOID LAH WHAT FOR I EAT SO MUCH FATTENING BUT WHEN I SEE CHEESECAKE WAH ALAMAK I CANNOT
/mnt/d/IMDA_TIL/audio_part3/3181-1906.wav,ACTUALLY THIS ONE HUH IS MY FRIEND LAH
/mnt/d/IMDA_TIL/audio_part3/3181-1908.wav,MORE THAN THAT BECAUSE IS THE JUST A FAT LAYER NO NO NUTRIENTS ONE CHEESE
/mnt/d/IMDA_TIL/audio_part3/3181-1909.wav,NO UH MILK STILL GOT PROTEIN THIS ONE DONT HAVE JUST FAT ONLY
/mnt/d/IMDA_TIL/audio_part3/3181-1911.wav,THEN ONE DAY AH MY FRIEND BOUGHT CHEESE CAKE LEH SHE ASK ME TO TRY AIYA I DONT LIKE CHEESE AH THEN SHE SAID
/mnt/d/IMDA_TIL/audio_part3/3181-1912.wav,YOU MUST TRY THIS ONE VERY NICE SHE GIVE HALF TO ME
/mnt/d/IMDA_TIL/audio_part3/3181-1922.wav,VERY EASY USE THE THAT ONE CALL WHAT AH
/mnt/d/IMDA_TIL/audio_part3/3181-1929.wav,BONES BIG BONES FROM THE PIG
/mnt/d/IMDA_TIL/audio_part3/3181-1939.wav,AND THIS GOT FIVE AH MINIMUM GOT FIVE ONE
/mnt/d/IMDA_TIL/audio_part3/3181-1940.wav,MOST OF TIME IS LIKE EIGHT OR NINE DISHES LAH WAH
/mnt/d/IMDA_TIL/audio_part3/3181-1945.wav,BUT THEY THEY DONT NOT NOT NOT HAPPY WITH THREE OR TWO LEH
/mnt/d/IMDA_TIL/audio_part3/3181-1946.wav,FOR SINGAPORE SOMETIMES WE LAZY OKAY LAH TWO DISHES
/mnt/d/IMDA_TIL/audio_part3/3181-1947.wav,ENOUGH NO NEED TO COOK SOMETIMES EVEN ONE DISH OKAY EAT ONE MEAL
/mnt/d/IMDA_TIL/audio_part3/3181-1948.wav,WITH THE RICE THATS ALL FOR THEM AH WAH YOU SEE AH FIVE SIX OR SEVEN DISHES AH AIYO PPO THEY ALL VERY GOOD LIFE ONE
/mnt/d/IMDA_TIL/audio_part3/3181-1950.wav,FOR US IN MY FAMILY ONE BOWL EVERYTHING PUT INSIDE OKAY GAO DIM ONE PERSON ONE BOWL ONLY AH NOT MORE THAN ONE AH
/mnt/d/IMDA_TIL/audio_part3/3181-1956.wav,DISPOSABLE YA MAYBE THAT IS THATS ONE ANOTHER CONSIDERATION HOR
/mnt/d/IMDA_TIL/audio_part3/3181-1966.wav,I I AGREE THAT ONE I SEE THE SINGAPORE
/mnt/d/IMDA_TIL/audio_part3/3181-1967.wav,AND THE PRICE IS THIRTY CENTS OR SIXTY CENTS PER PIECE RIGHT
/mnt/d/IMDA_TIL/audio_part3/3181-1968.wav,UH NOW SEVENTY YOU SEE I SO LONG NEVER EAT SATAY IN SINGAPORE
/mnt/d/IMDA_TIL/audio_part3/3181-1977.wav,I THERES ONE TIME I THINK MANY YEARS AGO LAH AFTER I STARTED WORK NOT LONG THEN MY FRIEND SAY
/mnt/d/IMDA_TIL/audio_part3/3181-1979.wav,AND RINGGIT THAT TIME ITS NOT ONE TO THREE ITS ONE TO TWO I THINK LIKE THAT
/mnt/d/IMDA_TIL/audio_part3/3181-1985.wav,WE WENT TO THE STALL IN THE IN THE HAWKER CENTRE NIGHT TIME AH THIS HAWKER CENTRE VERY FAMOUS ONE
/mnt/d/IMDA_TIL/audio_part3/3181-199.wav,SO THERE ARE TWO YOU KNOW THERE ARE TWO RUBBISH BIN
/mnt/d/IMDA_TIL/audio_part3/3181-1990.wav,AFTER EACH OF US AH WE SEPARATE THE COST AH WE PAY ABOUT THIRTY DOLLAR
/mnt/d/IMDA_TIL/audio_part3/3181-1991.wav,QUITE EXPENSIVE RIGHT CAUSE THIRTY THIRTY SIXTY AH
/mnt/d/IMDA_TIL/audio_part3/3181-1992.wav,SIXTY TIMES TWO HUNDRED OVER DOLLAR LEH TWO PERSON LEH
/mnt/d/IMDA_TIL/audio_part3/3181-2101.wav,EH THATS MEAN IS IS REALLY A PLACE OR REALLY THATS A EXISTING ONE OR OR JUST A IMAGINATION
/mnt/d/IMDA_TIL/audio_part3/3181-2108.wav,BUT NOBODY TELL ME MINE IS FORGOTTEN BUT NOBODY TELL ME
/mnt/d/IMDA_TIL/audio_part3/3181-2110.wav,YOU WONT KNOW ONE WHAT MAYBE YA LAH MAYBE IS
/mnt/d/IMDA_TIL/audio_part3/3181-2118.wav,FISH NO NO THE FISH HEAD STEAM THE THE THE THAT ONE CALL WHAT STEAM AH
/mnt/d/IMDA_TIL/audio_part3/3181-2119.wav,THAT ONE AH THAT ONE IS AT UH CHINATOWN
/mnt/d/IMDA_TIL/audio_part3/3181-2125.wav,NEW ONE OR HAVENT TRIED BEFORE LAH
/mnt/d/IMDA_TIL/audio_part3/3181-2127.wav,ONE I HAVE IN MIND IS SUSHI SUSHI BAR
/mnt/d/IMDA_TIL/audio_part3/3181-2129.wav,IS THERE ARE THREE THREE OUTLETS IN SINGAPORE
/mnt/d/IMDA_TIL/audio_part3/3181-2130.wav,OPENING NEW ONE IS AT TAMPINES AH
/mnt/d/IMDA_TIL/audio_part3/3181-2132.wav,EH THAT ONE THAT ONE IS BETTER THAN JAPAN AH
/mnt/d/IMDA_TIL/audio_part3/3181-2134.wav,I VISIT ONE IS ONE NEXT NEXT TO THE FISH MARKET I MEAN I DONT KNOW HOW THEY
/mnt/d/IMDA_TIL/audio_part3/3181-2139.wav,TRIED THE ONE I TRIED IS MY UH CITYHALL LAH
/mnt/d/IMDA_TIL/audio_part3/3181-2147.wav,WHAT WHAT IS WHICH ONE IS UH NOT AT YOUR
/mnt/d/IMDA_TIL/audio_part3/3181-2150.wav,SO DURING THAT TEN YEARS DO YOU EAT
/mnt/d/IMDA_TIL/audio_part3/3181-2159.wav,ESPECIALLY WITH THICK LAYER ONE I I AVOID
/mnt/d/IMDA_TIL/audio_part3/3181-2160.wav,EH BUT ONE CHEESE IS EQUAL TO A CUP OF MILK WHAT
/mnt/d/IMDA_TIL/audio_part3/3181-2166.wav,I TASTED ONE IS NOT VERY GOOD
/mnt/d/IMDA_TIL/audio_part3/3181-2174.wav,LIKE ONE IN ONE BIG POT ONE
/mnt/d/IMDA_TIL/audio_part3/3181-2176.wav,YOU TOLD THE BAKKUTTEH IS IT FROM JB ONE OR THE UH KL ONE
/mnt/d/IMDA_TIL/audio_part3/3181-2178.wav,NO I TRIED ONE I TRIED ONE IN JOHOR
/mnt/d/IMDA_TIL/audio_part3/3181-2179.wav,LIKE YOU MUST DRIVE QUITE FAR THREE HOURS
/mnt/d/IMDA_TIL/audio_part3/3181-2182.wav,THAT TIME I I HAVE ONE FRIEND
/mnt/d/IMDA_TIL/audio_part3/3181-2183.wav,AIR FREIGHT THE KIMCHI HERE YOU KNOW
/mnt/d/IMDA_TIL/audio_part3/3181-2186.wav,KOREA ONE THE YOU TRY WHICH ONE THE NOT LIKE
/mnt/d/IMDA_TIL/audio_part3/3181-2187.wav,DID I GIVE YOU TRY THAT ONE IS IT DID I TRY LET YOU TRY THAT SPICY
/mnt/d/IMDA_TIL/audio_part3/3181-2193.wav,ORDER RAY ONE
/mnt/d/IMDA_TIL/audio_part3/3181-2200.wav,BASIC ONE THE TONER UH
/mnt/d/IMDA_TIL/audio_part3/3181-2212.wav,THERES THE CERTAIN BRAND NOT STICKY ONE
/mnt/d/IMDA_TIL/audio_part3/3181-222.wav,UH THREE BLACK WHEEL
/mnt/d/IMDA_TIL/audio_part3/3181-2220.wav,YA I I SLEEP AT TEN
/mnt/d/IMDA_TIL/audio_part3/3181-2221.wav,AND THEN AFTER THE CLEANSING TWELVE OCLOCK I WAKE UP CAN OR NOT
/mnt/d/IMDA_TIL/audio_part3/3181-2229.wav,SOFT A BIT SOFTER AFTER WERE WASH WILL SOFTER ONE RIGHT
/mnt/d/IMDA_TIL/audio_part3/3181-223.wav,TWO SMALL CIRCLE AND CENTRE ONE LIKE PPO HORIZONTAL SLOPE
/mnt/d/IMDA_TIL/audio_part3/3181-2232.wav,SO IF YOU WASH EVERYDAY AH YOU NO NEED TO HAVE THE OIL CONTROL ONE NO NEED
/mnt/d/IMDA_TIL/audio_part3/3181-2237.wav,PHONE UH PHONE IS FORCE TO UPGRADE LAH
/mnt/d/IMDA_TIL/audio_part3/3181-2238.wav,ONCE YOUR PHONE SLOW DOWN
/mnt/d/IMDA_TIL/audio_part3/3181-2244.wav,BUT THAT ONE IS WHEN YOU ARE ON SHORT
/mnt/d/IMDA_TIL/audio_part3/3181-2245.wav,LIKE MAYBE TEN MINUTES AH
/mnt/d/IMDA_TIL/audio_part3/3181-2247.wav,YA YA NO NEED MY HAND PHONE HAVE
/mnt/d/IMDA_TIL/audio_part3/3181-2249.wav,ABOUT FIFTEEN INCH
/mnt/d/IMDA_TIL/audio_part3/3181-2250.wav,OH YOU WANT TO CARRY AROUND IS IT MINE IS AT HOME ONE
/mnt/d/IMDA_TIL/audio_part3/3181-2252.wav,JUST DOWNLOAD DOWNLOAD FREE ONE LAH
/mnt/d/IMDA_TIL/audio_part3/3181-2257.wav,TWO HOURS BECOME THREE HOURS PPB
/mnt/d/IMDA_TIL/audio_part3/3181-2260.wav,THATS WHY MY SISTER BOUGHT ONE
/mnt/d/IMDA_TIL/audio_part3/3181-2265.wav,TWO MONTHS AH ABOUT TWO MONTHS AH
/mnt/d/IMDA_TIL/audio_part3/3181-2269.wav,ITS NOT LIKE WAH TWO HOURS YOU GO AND HAVE TO LISTEN TO WHAT THE MOVIE WHAT THEY ARE TALKING
/mnt/d/IMDA_TIL/audio_part3/3181-227.wav,SO WHOLE THIS WHOLE THING SLIGHTLY CONSIDER ONE
/mnt/d/IMDA_TIL/audio_part3/3181-2271.wav,WHICH ONE THE EIGHT OCLOCK ONE AH EIGHT OCLOCK NINE OCLOCK UH
/mnt/d/IMDA_TIL/audio_part3/3181-2273.wav,UH ALSO OKAY LAH THAT ONE IS LOCAL ONE AH LOCAL ONE I ALSO
/mnt/d/IMDA_TIL/audio_part3/3181-2275.wav,I WATCH THE ONE THE WHICH ONE UM ACTUALLY ALSO WANT TO SEE SEE THE
/mnt/d/IMDA_TIL/audio_part3/3181-2276.wav,THERES ONE SHOW THERES ONE VARIETY SHOW THE ONE THAT UH SHOW THE TALENT
/mnt/d/IMDA_TIL/audio_part3/3181-2277.wav,NO NOT NOT THE SINGING ONE THE THE ONE REALLY THE LIKE
/mnt/d/IMDA_TIL/audio_part3/3181-2279.wav,YA THE SPECIAL TALENT ONE LAH WAH
/mnt/d/IMDA_TIL/audio_part3/3181-2280.wav,OH THE UH THEYRE VERY LIKE MEMORY VERY SUPER GOOD ONE AH THAT THAT TYPE LAH THAT ONE IS LIKE
/mnt/d/IMDA_TIL/audio_part3/3181-2281.wav,CAN OPEN THE EYES ONE CAN OTHER PEOPLE CAN DO IT
/mnt/d/IMDA_TIL/audio_part3/3181-230.wav,THATS WHITE THIS THIS ONE IS WHITE THIS ONE IS LIGHT BLUE
/mnt/d/IMDA_TIL/audio_part3/3181-231.wav,PAPER IS WHITE THIS ONE IS LIGHT BLUE
/mnt/d/IMDA_TIL/audio_part3/3181-232.wav,ALL THE WAY DOWN ONE OR OR
/mnt/d/IMDA_TIL/audio_part3/3181-24.wav,BEACH CHAIR AND THERES ONE GIRL SIT
/mnt/d/IMDA_TIL/audio_part3/3181-241.wav,OKAY SO SO THE SECOND ONE IS ON THE RIGHT HAND SIDE RIGHT
/mnt/d/IMDA_TIL/audio_part3/3181-242.wav,EH NOW YOU MUST TELL ME ONE ONLY LEH
/mnt/d/IMDA_TIL/audio_part3/3181-252.wav,OKAY WHATS TOP THREE ON YOUR BUCKET LIST
/mnt/d/IMDA_TIL/audio_part3/3181-257.wav,THAN THE LAST ONE AH ACTUALLY I HAVENT THINK OF IT
/mnt/d/IMDA_TIL/audio_part3/3181-264.wav,WAH GOT SPECIAL LAH MUST SPECIAL ONE
/mnt/d/IMDA_TIL/audio_part3/3181-27.wav,OKAY MY SEASAW ONE IS ON THE LEFT HAND SIDE IS GOING DOWN RIGHT HAND SIDE
/mnt/d/IMDA_TIL/audio_part3/3181-271.wav,WANT TO BUY BUY ONE BUILD UH BUILDING AH
/mnt/d/IMDA_TIL/audio_part3/3181-28.wav,OKAY ONE YOU MEAN WHS
/mnt/d/IMDA_TIL/audio_part3/3181-281.wav,NO LAH DIDNT DO BEFORE LAH CRAZIEST THING AH CRAZIEST THING I THINK THE THAT ONE AH THE
/mnt/d/IMDA_TIL/audio_part3/3181-282.wav,RUN FORTY TWO KM ONE MARATHON
/mnt/d/IMDA_TIL/audio_part3/3182-11015.wav,KINDERGARTEN SHES STILL HERE WITH ME HER NAME IS FLUFFY
/mnt/d/IMDA_TIL/audio_part3/3182-11016.wav,UM SHES GONE TO MY SHOW AND TELL
/mnt/d/IMDA_TIL/audio_part3/3182-11017.wav,SHEVE GONE TO VARIOUS VARIOUS COUNTRIES BECAUSE I ALWAYS BRING HER OVERSEAS
/mnt/d/IMDA_TIL/audio_part3/3182-11019.wav,I USED TO HAVE THIS PHONE OKAY IT WAS A SAMSUNG
/mnt/d/IMDA_TIL/audio_part3/3182-11021.wav,SO THERE WAS ONE DAY WE HAD A BAND EXCHANGE AND I ACTUALLY RECORDED
/mnt/d/IMDA_TIL/audio_part3/3182-11026.wav,I MEAN LIKE AS A PRIMARY THREE YEARS OLD WHAT COULD YOU HAVE AS YOUR MOST VALUED POSSESSION
/mnt/d/IMDA_TIL/audio_part3/3182-11029.wav,SO THIS QUESTION SAYS WHEN DID YOU HAVE WHEN DID YOU LAST HAVE A MEANINGFUL CONVERSATION WITH SOMEONE AND WHAT DID YOU TALK ABOUT
/mnt/d/IMDA_TIL/audio_part3/3182-1103.wav,OR NOT ONLY ONE PARTY SHOULD BE THE ONE WHOS PUTTING SO MUCH EFFORT WHILE THE OTHER JUST RECEIVED IT BECAUSE IT SHOULD BE A TWO WAY
/mnt/d/IMDA_TIL/audio_part3/3182-11031.wav,YA LIKE IF YOU FEEL SAD THEN JUST KEEP IT TO YOURSELF LIKE YOU DONT HAVE TO TELL THE WHOLE WORLD LIKE BECAUSE HONESTLY ITS NOT LIKE YOU DONT WANNA TELL
/mnt/d/IMDA_TIL/audio_part3/3182-11041.wav,DOESNT HAVE TO BE EXPENSIVE HONESTLY CAN JUST BE LIKE
/mnt/d/IMDA_TIL/audio_part3/3182-11046.wav,IF YOU ASK ME TO DO EVERY SINGLE ONE OF THE CHORES IN THE HOUSE I WOULD DO IT
/mnt/d/IMDA_TIL/audio_part3/3182-11049.wav,WHATS THE MOST CRAZIEST THING YOUVE DONE THE CRAZIEST THING IVE IS MOST PROBABLY CHEAT ON A TEST
/mnt/d/IMDA_TIL/audio_part3/3182-11058.wav,TOP THREE CHILDREN NAMES
/mnt/d/IMDA_TIL/audio_part3/3182-11061.wav,HOW DO YOU KNOW WHEN TO LET GO OF SOMEONE
/mnt/d/IMDA_TIL/audio_part3/3182-11063.wav,IF YOU COULD HAVE AN HOUR LONG CONVERSATION WITH ANYONE AT ALL WHO WOULD YOU TALK TO
/mnt/d/IMDA_TIL/audio_part3/3182-11064.wav,HONESTLY I WANT TO TALK TO MICHELLE OBAMA
/mnt/d/IMDA_TIL/audio_part3/3182-11069.wav,IF YOUR HOUSE CAUGHT ON FIRE AND YOU HAD TIME TO SAVE ONE ITEM WHAT WOULD YOU SAVE
/mnt/d/IMDA_TIL/audio_part3/3182-11072.wav,DESCRIBE ONE IMPORTANT LIFE LESSONS YOU LEARN FROM BOOKS YOU READ
/mnt/d/IMDA_TIL/audio_part3/3182-11087.wav,HOW DO YOU KNOW IF YOU TRULY LOVE YOUR PARTNER IF I LET THE PERSON TAKE MY PHONE
/mnt/d/IMDA_TIL/audio_part3/3182-11091.wav,I CANNOT WAIT FOR THINGS LIKE I LIKE THINGS TO BE DONE ASAP WHICH WHICH EVENTUALLY LEADS ME TO BEING
/mnt/d/IMDA_TIL/audio_part3/3182-11095.wav,WHEN IM IMPATIENT I TRY TO RUSH PEOPLE AND THEN WHEN I RUSH PEOPLE I WILL TEND TO STRESS THEM OUT AND THEN BECAUSE ME STRESSING THEM OUT THEY WONT DO A GOOD JOB
/mnt/d/IMDA_TIL/audio_part3/3182-11096.wav,AND THEN BECAUSE OF THIS NOT GOOD JOB IM THE ONE WHOS GONA GET SCOLDED SO
/mnt/d/IMDA_TIL/audio_part3/3182-11099.wav,IF YOU HAD ONE MORE YEAR TO LIVE
/mnt/d/IMDA_TIL/audio_part3/3182-11101.wav,NAME ONE OF YOUR CLOSE FRIEND HOW IS SHE OR HE SPECIAL TO YOU
/mnt/d/IMDA_TIL/audio_part3/3182-11102.wav,OH HER CLOSE FRIEND IS AHLIAN HER SHE IS ACTUALLY MY HER LEVEL SIX
/mnt/d/IMDA_TIL/audio_part3/3182-11105.wav,YES SO NAME ONE OF YOUR CLOSEST FOR ME
/mnt/d/IMDA_TIL/audio_part3/3182-11106.wav,MARIAM ALSO SHE HAS ONE MORE ALSO
/mnt/d/IMDA_TIL/audio_part3/3182-11107.wav,SO FOR ME ONE OF CLOSE FRIENDS IS UM
/mnt/d/IMDA_TIL/audio_part3/3182-11111.wav,THEYRE THEYRE THEYRE THEYRE DIFFERENT THEYRE OF DIFFERENT NATIONALITIES I HAVE ONE BERMISE FRIEND ONE VIETNAMESE FRIEND
/mnt/d/IMDA_TIL/audio_part3/3182-11112.wav,ONE INDONESIAN FRIEND AND THEN THERES ME SO WE WILL CALL THE ASIAN COUNTRIES
/mnt/d/IMDA_TIL/audio_part3/3182-11114.wav,I HAVE A FEW THAT IS QUITE NEARBY SO ACTUALLY WE WE MEET QUITE OFTEN
/mnt/d/IMDA_TIL/audio_part3/3182-11128.wav,MY HOUSE WAS AT LEVEL TWO AND THE WHEN MY PARENTS TOOK OUT THE WINDOW THEY COULD AUTOMATICALLY SEE ME OUTSIDE
/mnt/d/IMDA_TIL/audio_part3/3182-11141.wav,SO ACTUALLY IM VOLUNTEERING WITH MY MENTOR WHOM I MET IN SECONDARY FOUR
/mnt/d/IMDA_TIL/audio_part3/3182-11143.wav,ALSO ATTEND TO VERY MANY MANY EXCLUSIVE EVENTS HELD IN
/mnt/d/IMDA_TIL/audio_part3/3182-11146.wav,UM THEY WOULD THEY WOULD THEY WOULD COME TO THESE EVENTS AND THEN AS A SIXTEEN YEAR OLD IS VERY DIFFICULT FOR YOU ACTUALLY TO HAVE A ONE TO ONE CONVERSATION WITH THE MINISTER SO I REALLY TREASURE
/mnt/d/IMDA_TIL/audio_part3/3182-11154.wav,WHAT IS ONE OF THE LIFE LESSONS THAT IVE LEARN FROM THE BOOKS I READ
/mnt/d/IMDA_TIL/audio_part3/3182-11158.wav,LIFE IS LIFE IS EASY THERES ONLY TWO POINTS IN LIFE
/mnt/d/IMDA_TIL/audio_part3/3182-11160.wav,VERY SIMPLY WE ARE THE ONE WHO MAKE IT DIFFICULT
/mnt/d/IMDA_TIL/audio_part3/3182-1117.wav,THEN UM WERE YOU ALONE THAT DAY OR WERE YOU WITH SOMEONE
/mnt/d/IMDA_TIL/audio_part3/3182-11170.wav,BECAUSE I WANTED TO LOSE WEIGHT SO I COOKED MADE MY OWN LUNCH FOR WORK AND I DIDNT WANT TO SPEND MONEY
/mnt/d/IMDA_TIL/audio_part3/3182-11174.wav,WHAT RISK HAVE YOU TAKEN FOR SOMEONE YOU LOVE
/mnt/d/IMDA_TIL/audio_part3/3182-1118.wav,YOU WERE ALONE WHERE WERE YOU GOING
/mnt/d/IMDA_TIL/audio_part3/3182-11181.wav,HOW DO YOU KNOW WHEN TO LET GO OF SOMEONE
/mnt/d/IMDA_TIL/audio_part3/3182-11194.wav,SO WHICH IS YOUR FAVOURITE YA I ONLY HAVE ONE IS CALL QIS I HAVE ONE MORE BECAUSE MY FULL NAME IS YOU KNOW QISTINAADIANA
/mnt/d/IMDA_TIL/audio_part3/3182-11195.wav,SO PEOPLE CALL ME ADIANAJONES BASE ON THE
/mnt/d/IMDA_TIL/audio_part3/3182-11196.wav,LIKE DRAMA SERIES CALL INDIANAJONES
/mnt/d/IMDA_TIL/audio_part3/3182-1141.wav,WHAT I LOOK WHAT GENUINELY I LOOK FOR IN A FRIEND IS SOMEONE WHOS LIKE UNDERSTANDING
/mnt/d/IMDA_TIL/audio_part3/3182-1144.wav,I NEED SOMEONE WHOS WILLING TO MOTIVATE ME AND DO THINGS WITH ME IN ORDER TO
/mnt/d/IMDA_TIL/audio_part3/3182-1145.wav,IN ORDER TO SUCCEED IN LIFE AND BESIDES THAT I LIKE SOMEONE WHO IS
/mnt/d/IMDA_TIL/audio_part3/3182-1148.wav,AND I PREFER SOMEONE WHO WOULD BE MORE UH ENTHUSIASM ABOUT DOING THIS KIND OF THINGS
/mnt/d/IMDA_TIL/audio_part3/3182-1149.wav,UM THE CHARACTER OF THE FRIEND SHOULD BE SOMEONE WHO IS TRUSTWORTHY
/mnt/d/IMDA_TIL/audio_part3/3182-1155.wav,UM GAIN SOMETHING FROM YOU I PREFER SOMEONE WHOS LIKE
/mnt/d/IMDA_TIL/audio_part3/3182-1158.wav,UM SOMEONE WHO IS
/mnt/d/IMDA_TIL/audio_part3/3182-1165.wav,UM DUBAI ABOUT A FEW YEARS A BACK WHEN I WAS IN PRIMARY SIX I ACTUALLY TOOK A CAMEL
/mnt/d/IMDA_TIL/audio_part3/3182-1169.wav,AND MY SISTER WAS SITTING IN FRONT AND BEING THE YOUNG THE YOUNGER AND THE LIGHTER ONE
/mnt/d/IMDA_TIL/audio_part3/3182-1170.wav,WHEN I HAD TO COME DOWN ALL OF MY WEIGHT LANDED ON HER AND THE ALMOST FELL OFF THE CAMEL
/mnt/d/IMDA_TIL/audio_part3/3182-1174.wav,HAVE THATS THE MOST CRAZIEST THING IVE DONE IN
/mnt/d/IMDA_TIL/audio_part3/3182-1177.wav,HOUSEHOLD JOB WHATS THE MOST FAVOURITE ONE DO YOU
/mnt/d/IMDA_TIL/audio_part3/3182-1187.wav,SO WAS HE WAS HE YOUR COLLEAGUE OR WAS HE SOMEONE WHO WAS BELOW YOU
/mnt/d/IMDA_TIL/audio_part3/3182-119.wav,SO IN FRONT OF THAT VEHICLE THERE ARE TWO MEN PUSHING THE CAR
/mnt/d/IMDA_TIL/audio_part3/3182-1191.wav,LIKE I HAVE A VERY HIGH TENDENCY TO EXPECT A LOT FROM MYSELF
/mnt/d/IMDA_TIL/audio_part3/3182-1198.wav,FROM THESE TWO PARTICULAR COMPANY
/mnt/d/IMDA_TIL/audio_part3/3182-1199.wav,BUT THEN UM WHEN I WENT FOR THE FIRST ONE I DIDNT I EXPECTED IT TO BE I EXPECTED IT TO GO A LOT BETTER THAN I THINK THAN I THOUGHT IT WAS
/mnt/d/IMDA_TIL/audio_part3/3182-1213.wav,EXCESSIVE AMOUNT OF WEIGHT THAT I INCREASE DURING THE PERIOD OF TIME WHEN I USUALLY GET STRESSED WHICH IS THE EXAM PERIOD OR
/mnt/d/IMDA_TIL/audio_part3/3182-122.wav,UH IS ONE OF IS THE ONE IN GREEN WEARING A CAP
/mnt/d/IMDA_TIL/audio_part3/3182-1221.wav,UM ITS A HABIT THAT I STARTED IN PRIMARY SIX BECAUSE OF MY TUITION TEACHER WHO BOUGHT ME
/mnt/d/IMDA_TIL/audio_part3/3182-1230.wav,SO SO FAR IN ALL OF THE TRAVELLING PLACES THAT YOUVE GONE TO WHICH IS YOUR FAVOURITE
/mnt/d/IMDA_TIL/audio_part3/3182-1233.wav,A FEW YEARS BACK WHEN I WAS IN SECONDARY ONE
/mnt/d/IMDA_TIL/audio_part3/3182-1238.wav,WHERE UH WE GO THERE TO BE UM CLOSER TO OUR GOD AND ALL OF THOSE OTHER LIKE RELIGIOUS ACTIVITIES THAT WE CAN BE DONE THERE
/mnt/d/IMDA_TIL/audio_part3/3182-1245.wav,TO BE INDEPENDENT ALSO BECAUSE I HAVE TO TAKE CARE OF OLDER PEOPLE ALONE COMPARED TO MY PARENTS ALWAYS HANDLING ALL THE THINGS FOR ME
/mnt/d/IMDA_TIL/audio_part3/3182-1246.wav,ONE OF MY CONCERNS CURRENTLY BECAUSE UM
/mnt/d/IMDA_TIL/audio_part3/3182-127.wav,SO NEAR THE VEHICLE ALSO THERE SEEMS TO BE THREE BIRD
/mnt/d/IMDA_TIL/audio_part3/3182-1284.wav,SHES ALSO FRIENDS WITH HER UM NEIGHBOR FROM LEVEL SIX AND SHE WILL ALWAYS BUY
/mnt/d/IMDA_TIL/audio_part3/3182-1293.wav,SADLY I DONT HAVE AN INDIAN ONE NEAR BY
/mnt/d/IMDA_TIL/audio_part3/3182-130.wav,ON THE TAXI FOR THE FRONT PLATE NUMBER IT SAYS TAXI ONE IS YOURS THE SAME
/mnt/d/IMDA_TIL/audio_part3/3182-1304.wav,BUT UM I CANNOT TRAVEL ALONE SO I USUALLY JUST WAIT FOR OUR YEARLY TRAVEL TRIPS WITH MY
/mnt/d/IMDA_TIL/audio_part3/3182-1319.wav,INSTEAD OF YOU JUST STICKING TO ONE UM SUB
/mnt/d/IMDA_TIL/audio_part3/3182-1320.wav,ONE LANGUAGE WHICH IS NOT WRONG ITS NOT WRONG BECAUSE YOULL KNOW MALAY AND ENGLISH BUT THEN
/mnt/d/IMDA_TIL/audio_part3/3182-1331.wav,MY SCHOOL ONE IS OBVIOUSLY PAID BY MY SCHOOL EDUSAVE BUT EVERY SINGLE YEAR WHEN I GO TO PLACES LIKE KOREA AND TURKEY AND
/mnt/d/IMDA_TIL/audio_part3/3182-1336.wav,AND UM THE FACT THAT I DONT NEED TO FORK OUT MY OWN MONEY TO GO ALL THESE PLACES IS ALSO VERY
/mnt/d/IMDA_TIL/audio_part3/3182-1355.wav,MY ANNUAL GENERAL MEETING WHICH UM THE SCHOOL POPULATION CAN COME DOWN AND LISTEN WHATS THE BUDGET FOR THE YEAR
/mnt/d/IMDA_TIL/audio_part3/3182-1358.wav,FOR THAT YEAR WE SHOULD BE LASTING FROM TWO THOUSAND EIGHTEEN TO TWO THOUSAND NINETEEN APRIL
/mnt/d/IMDA_TIL/audio_part3/3182-1374.wav,USUALLY HOW OFTEN DO YOU EAT THEM
/mnt/d/IMDA_TIL/audio_part3/3182-1379.wav,I LEARN MUSIC ALONE AT HOME I LEARN THE MUSICAL INSTRUMENT OF LIKE TRUMPETS AND GUITAR AT HOME
/mnt/d/IMDA_TIL/audio_part3/3182-1381.wav,IM NO LONGER ATTENDING THEM BECAUSE OF MY BUSY WORK LOAD ALSO SO I GET TO LEARN HOW TO PLAY GUITAR ON A
/mnt/d/IMDA_TIL/audio_part3/3182-1404.wav,I ALSO DO THAT CAUSE THERE IS ONE LIKE THERES A NEARBY ELDERLY PARK CENTER NEAR MY HOUSE
/mnt/d/IMDA_TIL/audio_part3/3182-1408.wav,UM SHARE THE SCHOOL GYM WITH THE REST OF LIKE ONE HUNDRED PEOPLE WHO ARE INSIDE ALSO
